account_id,customer_id,account_type,balance_usd,open_date
ACCCI6DOA9OXRJ2,CUSWEL7CEVC6J0N,Business,38399.06,2022-04-30
ACCQKZPLOQF8XEI,CUSM4KTZKLMHM8W,Savings,24213.7,2024-12-03
ACC3QSIEJXYHHUE,CUS51IMWMQE7D65,Savings,151694.94,2019-04-22
ACC0D3F748WRSAS,CUS796P63HPXVN2,Checking,139648.14,2024-10-24
ACCWNF4L1QGU3CY,CUSN57JAVD1BKFQ,Business,67543.25,2023-06-22
ACCPOJUN4ONQXB3,CUSDUXJTLP9YVXW,Savings,26193.02,2025-01-03
ACCI9NAPV6TPXEZ,CUSO4CWUDBIQKP1,Savings,49697.93,2020-11-10
ACCH4V0I9OVD8A5,CUSXTXPKE5GJSXQ,Business,60256.55,2025-07-04
ACCKUGXK55QTBAD,CUS32QL4K0GOMNK,Business,122913.33,2025-09-10
ACCNNPX943A3IFX,CUS8VK2SETB95MG,Business,32194.28,2022-09-26
ACCU2G4686DVMII,CUS30I2ZAXS8FII,Business,161226.16,2025-06-17
ACCSU40JIBH4FWI,CUSUGB21PI8M85B,Business,97639.51,2019-07-11
ACC8LIA9EM6PBKU,CUSUFOVYT6J4U6H,Checking,193553.25,2022-10-01
ACCPIEDJJFYWEZK,CUSQT6YNNM7B7B4,Checking,10341.94,2025-01-21
ACC5KC3FL7YJLGQ,CUS2QM1XB0WZ1UN,Checking,129403.06,2020-01-01
ACCR8CFXRMXWL21,CUSXLO58Q9QNZUK,Savings,84554.81,2019-08-12
ACC0IPPER85VH05,CUSPZM3J3F7YO2O,Checking,54745.3,2022-01-13
ACCRWFBHWOLSAP6,CUSYNEUA5K1Q2C6,Savings,50413.98,2019-10-22
ACC8GMDIN1CKDCB,CUSQVRTZS8I38AT,Business,117487.62,2024-09-29
ACC6ENKKVMXXQ16,CUSU63SR4Z34HJK,Savings,39170.69,2019-06-08
ACC4W3WPA3WV37T,CUS6UMMVZU6FU47,Savings,154376.69,2023-08-11
ACCJW2YJE51J5MW,CUSNYM6TQW3PUTA,Business,17412.47,2023-05-15
ACCKOQ7HC58OY8B,CUSS7L3U3BLCJ7A,Business,30811.05,2024-02-21
ACC8RSO2S7AKI8D,CUSPBYV1BCV3PPE,Savings,23771.17,2023-04-16
ACCV1Z4MXUP1B1N,CUSNW00S0PYUTXP,Checking,107107.59,2021-03-09
ACCPWSGH9GGEM6S,CUSGLAGG27MKHVX,Business,54741.24,2024-04-08
ACC8KIXYC7ZWLUS,CUSY5SS2YRH8GUT,Savings,107973.11,2023-09-12
ACCONXMAL7LHPB3,CUSHMP6D57YE3Q6,Checking,147269.99,2022-10-22
ACCHXU6PA714STL,CUSLOSMC76MJPK5,Business,17389.55,2020-10-10
ACCTAC9XYKQH4EQ,CUSE8Q44556SDDW,Checking,144686.96,2023-07-21
ACCCIRNIS4YM18C,CUSTKLBAYMD2MQD,Savings,783.79,2025-02-15
ACCT16TE3L5L0RX,CUSIF7A1WA4WVKP,Checking,23487.79,2019-04-08
ACCRUNLBT7P82CA,CUSP8LOL3NUT3CT,Business,162695.03,2020-07-06
ACCGLG2I0QMR1WT,CUS426HIOFUJPDP,Business,87343.18,2019-08-31
ACC2RE8R8G1MP59,CUS0MFN4VKYK0V2,Savings,108033.65,2021-10-07
ACCLH96J6TVYIFD,CUSVGZ3J00U6GM1,Checking,94663.68,2022-10-25
ACCGNL0HBI4F3R6,CUSLHYFT396QBV3,Checking,194487.17,2023-11-15
ACC6CEYZ1WWA4BL,CUSRJ9F5WY5WMUX,Business,82095.65,2022-06-27
ACCBQ4DN9LGWQ56,CUSUQXNRTM9OFJE,Checking,192313.02,2024-12-12
ACCT8XIZIIU5LWR,CUSOEKZK1PT5FZH,Checking,127616.98,2020-06-02
ACCR7QK4NMUINXZ,CUSAMTKEKHX6JPA,Business,51378.53,2024-11-23
ACCH56OOK39J7I4,CUSSVCSG60T51Q4,Business,80397.38,2025-10-24
ACCKDPB6TPSNBV2,CUS49OZO13JF46D,Checking,33574.95,2025-08-12
ACC6BKW45CNN70I,CUS8PZY47G6H0MH,Business,181682.5,2024-05-06
ACC6IVVHPOAEV9W,CUS6QUHJUQWV1D1,Business,97897.96,2025-02-01
ACCKLLQH4JQ542A,CUSS8F40H8NUXII,Business,197574.61,2023-05-25
ACC25N5GRSAN604,CUSBPCRWWNHU2PO,Savings,80167.84,2024-05-05
ACCHXZ9XIMU95NB,CUSUSX2A9RCHKMY,Checking,43466.37,2024-08-21
ACC1FZBSP5EYW75,CUSXW9EI3J0L4EU,Savings,121911.16,2023-01-20
ACC67E4JKNCL3HX,CUSRWJ80UZNA6PY,Checking,81833.95,2023-10-28
ACC4D8OC17SCVWC,CUSISVU29RE35O1,Business,154837.47,2021-03-12
ACCQ5GM54FJWDE8,CUS4YEQRTXLHYSH,Business,168571.12,2019-07-21
ACCR2JQMRORDW0G,CUSZTJNTPBEZGM4,Business,198518.73,2025-09-25
ACCFPBTKGWOSW7S,CUSF7C8T3LHX1JY,Checking,33964.42,2023-11-21
ACCUXS9GYF47HAS,CUSGT8IHUJKLPLO,Checking,105767.06,2023-12-15
ACCISXBUB4YQS3X,CUSBY9K8RPEKFHC,Checking,127442.37,2022-02-24
ACC6GKJ4JI2TSAU,CUSJSYQQUZXUIOQ,Savings,129231.38,2025-05-15
ACCS76C8Q73SR3E,CUS40QNE2S9JZL4,Business,11762.08,2019-06-17
ACC5RH9JHICC7OU,CUSBBLK4VX6HJUL,Business,192884.23,2023-08-23
ACCEZ6JPV7ZILP1,CUSJ40PXX6YXOVH,Savings,77389.19,2021-06-23
ACC074CP4CN22EA,CUS3FUJJ7B0Y3W3,Business,72915.18,2019-11-20
ACC4XROKWNTEE4N,CUS3JKX2KABF8QL,Checking,87206.12,2023-01-04
ACC2ED16WM9ZP1K,CUSRLH4QN2EUGCC,Checking,45878.75,2022-09-19
ACCWBQRKW61IAEM,CUSQCT3SD1UI5CX,Business,40220.07,2023-03-26
ACC5MQPQ39UCZ2J,CUSS1RHUFM417T3,Checking,157526.95,2023-06-09
ACCGYM70LDFM2JF,CUS5Z24HFUYUUZJ,Savings,136750.52,2020-12-14
ACCA58KUN4ZAJRZ,CUSFTUVVSBK58VX,Checking,107971.71,2021-12-06
ACC6810NFVHC3CO,CUSFKU3PLRC8JUL,Checking,99137.75,2024-11-24
ACC6VVEKW7DWALZ,CUSR4Y8A5VKUA46,Checking,100422.0,2021-07-02
ACCKI2SP1KONH2X,CUSULP6DCTA8S20,Checking,54973.21,2023-07-08
ACCEQ7HGU31EA8Q,CUS1ZZ81JCDYOC4,Savings,3372.34,2025-05-17
ACCKXWQ9BS0FC96,CUSKKT8IG4M05PP,Checking,182332.78,2020-04-13
ACC1SYOWAJV08CQ,CUSHPTMQK0YMXNE,Checking,117395.22,2025-10-04
ACCGKKQ051XJUPT,CUS3E7ZCYTOQL4C,Checking,145846.55,2024-08-29
ACCUO5YLR9Z0CSP,CUS2WMOGPLDJ4V6,Savings,44681.08,2021-04-12
ACCWXDT2Z5KDP58,CUSRGDYVJBAFGFW,Checking,69416.35,2024-03-04
ACCEDHIRQ44QKWY,CUSG9LTLLGCZ4KS,Savings,59860.24,2025-06-22
ACCPAYAHW5RUOBG,CUSSTTN6P1GDHF2,Business,8326.9,2023-03-01
ACCE80R2Q0YL0EG,CUSHUOX7WHT84O5,Checking,119604.91,2024-04-11
ACCFY3GF0FUTTY6,CUSGS19KAA3QDU6,Business,60834.57,2023-03-08
ACCSJ1SYGE06682,CUSMD0VC9KPZ2OK,Savings,39466.2,2023-09-06
ACC16KMURZQNCT6,CUSKH6MH0335JF5,Checking,123996.09,2019-03-10
ACCBTK3PU2PJCVH,CUSD0TM11P9YSQP,Business,16977.3,2019-09-03
ACCSMXN4E8R89ZZ,CUSSDVRR6B8M5Z2,Checking,80404.94,2021-06-04
ACC3IHO4PNUFPOQ,CUS3I4SPM0J8XPF,Checking,62625.51,2019-10-12
ACCKHQ1XA5EQWRT,CUSJDHF48EEK2PE,Savings,135916.84,2024-10-19
ACC7AXGD2YJQC46,CUS3MZG2L1EDEEZ,Checking,95724.49,2025-02-13
ACCLR97CNNQM0KJ,CUSTGIW0YHJFWEK,Business,91382.49,2023-06-15
ACCGA9LJFDG0Y7S,CUSDDC7NF682D7S,Business,40993.79,2020-12-28
ACCC8R1D7O8JFWF,CUSHSCJ49WGD2H4,Business,110466.03,2022-04-24
ACC9KQRAFSARTWC,CUSAOIM458AX40D,Savings,35379.68,2021-10-09
ACCIZR1ODYTIJK6,CUSHF07273VCFHD,Savings,110973.13,2019-06-08
ACCJWH201NYJ5EW,CUSXI164XRAIT60,Savings,119299.9,2023-03-13
ACCVW237ZUSXOC2,CUS34M8WMX37O0D,Savings,28385.08,2021-12-13
ACC4PJEHQZAQ9WS,CUSSSMF9PCQSAZK,Checking,23156.78,2022-03-17
ACCWT3GUCITQ3SO,CUSX4NEL1CI0ZTM,Business,34995.58,2023-04-25
ACC5RLIVAEFT9HZ,CUSSCEBPUWFQ98V,Business,92553.13,2021-08-10
ACC98LTRL608CH0,CUS1UNDJLHUDCIC,Business,91487.42,2024-05-24
ACC1M0MI34HBSTO,CUSK4I0HNQYBX95,Business,30592.4,2019-12-27
ACC4HH114JFNWUZ,CUSAON59G11XZ4U,Savings,32015.24,2023-02-08
ACCZ01HTK1M4MUS,CUSBMEEJE8G1OBB,Savings,584.84,2019-12-05
ACCNMQ21LI5YUFW,CUSKIL6GFZE0J29,Business,190843.9,2019-04-25
ACCUXRZUG0JXNWX,CUSCBV8RZIF36QF,Savings,87364.25,2023-06-09
ACCNKV8KQAURY3M,CUS8KC2WAUGVAQ6,Business,179365.11,2023-03-03
ACCYME9VQPBQ8E5,CUS5C75GIEUUF93,Checking,55392.07,2023-10-19
ACCS4V5FX705UY0,CUSCEFLSU6SIC36,Business,10589.97,2024-02-25
ACCAHVWJDCH162F,CUS55293UOPFKU0,Business,192885.97,2022-04-18
ACC802D72H7HLY1,CUSG98WE13474WT,Checking,123997.89,2020-09-07
ACCKF8SUG1O7PYN,CUSUSNSFSJ8IHH7,Checking,60887.85,2022-04-29
ACCDRBB8M19WSFQ,CUSD0BA08W0FJML,Business,88408.01,2019-03-16
ACCGUG1VREXJTYM,CUST36Y4LF6M9UA,Business,71704.42,2022-02-28
ACC2DXZFHTNUPZ0,CUSLNFSDJLIIE2C,Checking,185657.66,2021-03-24
ACCR44RMVCJFPYI,CUSG5BCJG5SYDB1,Business,125960.55,2022-01-07
ACCWNW7O41P2XMW,CUSUJ6WX00VGRNM,Savings,132529.26,2020-09-30
ACCQ6N399YBVW64,CUSH6NLS8I0FZ4R,Checking,92753.73,2022-03-10
ACC5E53SRG9ZJE0,CUSLHR9ZA3MI7SU,Business,183212.64,2020-02-29
ACCR70AT73IJLUX,CUS7UDE9L7972KX,Business,167220.62,2022-08-28
ACC2DBS1UW1LQ5T,CUSDR5P0F0O27B8,Checking,99274.6,2019-10-01
ACC473AM8PC7X1Z,CUS0DW18YYQ55RA,Business,185403.64,2024-08-03
ACCAPF5BU4JKNID,CUS8QL30XT3GBH5,Savings,150571.56,2023-03-11
ACCXMTVY087P6MP,CUSP0DD9BSLRQ8U,Checking,144180.29,2025-08-25
ACC0TH87IGHAU0I,CUSJHJPOZ3F0UTF,Business,178872.21,2023-10-19
ACCX81EUKSZ9L6F,CUSAKVXM77A64E0,Checking,169950.83,2023-03-30
ACC0UORSX3J947V,CUSXGHTZLYCBTHD,Business,168919.39,2021-09-08
ACC4M5FLSI466AZ,CUS5AB98XA2K0KA,Savings,184590.69,2025-06-27
ACCN8QLN9DZFD5Q,CUS1QIHKQG8H18O,Business,5260.53,2024-02-09
ACC3EXJAQ46LNRM,CUS5UDB0A5B9JLG,Business,95003.77,2025-08-10
ACCS20IFGETRD04,CUSXXJYS66R6LPN,Checking,172065.73,2025-06-26
ACCSQUQCHRHLPWF,CUS5C2WCB5ICDU8,Business,39316.49,2021-06-15
ACCCX2XY51ORTYZ,CUSPHRIJ2B1P1Z3,Checking,194472.29,2023-06-13
ACC6T2BFZF5KYCX,CUSO5PBWUGF3GR7,Savings,162211.74,2021-03-09
ACCLUZS5P4QZ36M,CUSDNUS7JD84XKA,Checking,73878.37,2021-12-31
ACC1135MV974VA7,CUSZ1130RLNRLB3,Business,49006.72,2020-09-03
ACC72WWBOV07K4L,CUS7X56AJUEGQ2Z,Savings,31269.77,2023-08-01
ACCF7Q4QJPUOQ3F,CUS02MWFEKRE3NT,Business,3529.92,2025-07-04
ACCHBXLFDSFMLID,CUSPQRIUEDCPCDL,Savings,134753.73,2025-12-24
ACC54H5PRVS8S8Y,CUSY02CN3E2JFNO,Checking,76232.12,2025-07-26
ACCVA8KR4FCJUPZ,CUSN07WP4XJA4EL,Checking,160357.81,2023-10-22
ACCGXTRKM2STRHU,CUSX44VT417L2R2,Savings,52462.81,2020-12-24
ACCILF7LYCIGILA,CUS8CIJH3X32R2B,Savings,71777.22,2022-08-31
ACC3RUFVZALWZN2,CUS4EIJXOT15KLW,Savings,101991.3,2022-05-30
ACC4D6UTLQTC6CV,CUSIAX1YOVYJB0W,Business,176433.3,2025-11-13
ACCK23POXI6OKXD,CUSYF9CUD281PZ2,Savings,38721.49,2020-05-24
ACCU29LPGXQJOH2,CUSXT4MUYI3LOEG,Checking,56068.45,2025-03-04
ACCVX73FDA9ETTP,CUSBC68BKGVEJXW,Checking,117420.79,2025-05-10
ACC48F5XC9JJP32,CUS704CNK3KKJXD,Savings,102577.51,2020-02-06
ACCSCAGO1S8UXOF,CUSRJ9F5WY5WMUX,Business,93972.24,2024-01-12
ACCVT1OVSSI0IDK,CUSK34RTUAJBQQX,Checking,101044.79,2019-12-14
ACC1P3N8M3LQYTZ,CUSXJBB592TTRQ0,Savings,57929.76,2020-01-26
ACC5G0WEFG0RD0Z,CUS49YSM5CQ2BA6,Savings,47425.49,2023-07-22
ACCRODTRZRA7LBF,CUSJQXXPKQK1691,Business,144815.34,2025-07-11
ACC3IVGW1V2O1I4,CUSOSSH65AZHI95,Checking,138317.43,2020-06-09
ACCXET2NF5E3M6Y,CUSHKNCIEJVV8LI,Savings,172201.96,2021-12-17
ACCK5IQ2C3V5LYW,CUS2XUYYX1EV61S,Business,181703.89,2021-09-24
ACCBUE534WZ09GQ,CUSEGEAXKTDJEGC,Savings,77575.87,2019-03-07
ACCM8NXD7BIFQHH,CUSP1QN98VCSDUU,Savings,184890.77,2022-01-21
ACCEH7M5AQEPI0Q,CUS83MTEBDUD8T7,Business,117060.93,2025-10-14
ACC5OI8PQ9P4MYX,CUS6U9VTI1MOQC7,Business,36582.63,2022-11-07
ACCSQBLARJEZ8H7,CUSCF7WN7LT01O1,Business,73510.45,2019-03-13
ACCG90EADIK2TG7,CUSI2HIXHHRZ8ZE,Savings,6291.08,2024-12-01
ACCTNAGCCM3YYZY,CUSC1C90ZOTKGM3,Business,176465.01,2021-03-30
ACCNAJ9NPW4BZMM,CUS2GHUHOY7QTYM,Checking,4161.91,2023-09-28
ACCO8GV4DFNV9NE,CUSCD6NL6CPWM39,Business,191648.92,2021-10-16
ACCAHFVT0B7G104,CUSHKJ3ZOWEBGC0,Savings,194122.13,2024-07-07
ACCNAPYKXYRG48I,CUSKVIZUI8PB2BO,Business,86434.8,2019-10-29
ACCLLFOOESO8HFD,CUSXOHKGDXSRVIG,Checking,129656.11,2025-10-17
ACCA78GIDZ3K32N,CUS42YQQAMPJFEP,Savings,117208.84,2024-03-26
ACCL30Y3E3SQ198,CUSY5969U7LX669,Checking,9869.24,2022-05-22
ACCAW87SMPWWJ14,CUSYIPYNOG8YTEU,Savings,51382.14,2024-12-18
ACCUYSNXBX4FAU1,CUSM6G5G2I2DOD8,Checking,9049.07,2025-06-25
ACC42MGZRVJQBT3,CUSOPTA3ZUPAIB6,Savings,152242.05,2020-04-13
ACCYIG1R9NICHE2,CUSC2SI5M7Z1ISF,Checking,142072.9,2022-11-11
ACCZVGIYQBH5XYF,CUSYB7TH34CUYSG,Savings,29193.41,2022-06-01
ACCD4Z16OF4QZWF,CUSMEOSFR5HGQGP,Savings,50338.59,2022-02-05
ACCQALLS3SIQ7YV,CUSYZHLHP8WI2BT,Business,151567.11,2019-06-07
ACCH7VWEK4H2HIS,CUSUBXGL9IYIGVE,Checking,32859.85,2019-02-06
ACCLKCXIEP2V3SD,CUSQWV2250S56H0,Savings,122167.39,2020-08-07
ACC9HECQET2J4MA,CUS1D9NQJTBLID5,Checking,118846.7,2023-10-18
ACC6ETTGOMY4XH8,CUSIDFVBLK43BH1,Business,163065.33,2023-07-26
ACC3VQM4WK0UKVC,CUSANI4LQ7ACI2J,Savings,105355.15,2024-08-26
ACCWCFC60SU3XVN,CUS2FHWMRF3YUFM,Savings,67824.31,2019-12-01
ACC75ST2JTMCH2X,CUSV6LXJRRF8YYA,Business,139044.86,2025-01-23
ACCL6NOPWY52Y07,CUSF3ODF9EHCUQI,Savings,137444.39,2025-09-25
ACCTS347J6H3501,CUSNO8YFXZNCNZH,Business,28263.24,2021-06-03
ACCDFWURDW23P08,CUS0ZQ8YJNRRX9J,Checking,89057.08,2020-06-24
ACCB6P1LL9TXI37,CUST93T8UDDENLI,Checking,100885.32,2021-01-22
ACC7JLQ9ZW0A1ZV,CUS8R2W71TJOHPJ,Checking,10679.76,2025-03-06
ACCOCO4A0VV76SM,CUS8G2BVJOJWEZO,Savings,27819.31,2021-06-08
ACC0AXUFIZ39672,CUSE2FAZ0HX573J,Savings,116961.35,2024-04-16
ACCEMFOCAO265W8,CUSBJFP4JGAZZTL,Savings,48501.33,2022-07-21
ACC3AJTPXVE1O3Y,CUSS9DVELYVRO5X,Checking,87652.78,2020-01-19
ACCHNTSAVS4HDJX,CUS74T355HSS7NW,Checking,177725.63,2020-01-07
ACCPWEEVRQYQI7N,CUS5WQL2UP2EPLO,Business,13939.54,2023-08-03
ACC33ZT31UVXWQU,CUS2EJ1F5A94S4H,Business,172144.13,2020-02-03
ACCE145IX998XEQ,CUS112Q8SO1Z32V,Checking,109777.23,2025-11-06
ACCNB4H1N560SBT,CUSBI2P96TEVB4B,Savings,146755.56,2020-09-28
ACCPYFY8UN76JBD,CUSYMNGJODUKFKZ,Business,7753.03,2025-05-21
ACC5APYBAUO81WO,CUSXG5XQXRVI9EF,Savings,5222.51,2019-06-12
ACC8LN3V9G10JII,CUSQ43M83D8UMYY,Checking,39510.34,2020-02-26
ACCOJ7NKSWV36IW,CUSWP6CCQW8XTZ6,Checking,134194.94,2020-12-11
ACCT9PJC5QJHWR0,CUSH4EJSHK0FY6E,Savings,186123.96,2020-05-01
ACC5BT9JJYNVKDS,CUSCJKBTWU2T4UI,Business,18683.8,2023-09-26
ACCUEAGLV52TPQ5,CUSDL6ZE9QAR27U,Checking,18055.58,2024-02-08
ACC5DQK6PZMCHXZ,CUSMKLG7D3MDOZ5,Savings,57937.56,2023-06-27
ACCWWNIRTVPPTKI,CUSKA1T98URX2UU,Checking,89818.98,2025-01-13
ACCIBMDS90GB0YI,CUS30GSWLAM9MFJ,Checking,86302.28,2025-06-08
ACCQVCEHKHU6N8R,CUSCMH35WTCM2TB,Business,153722.61,2021-07-07
ACCUOMKF0XQWFF9,CUS5QYR0OXUG34A,Savings,71634.02,2022-01-22
ACCV34OB2PXDBFV,CUSX7409RCHGCY0,Savings,197427.62,2019-12-27
ACCTIXA4IFOD7TQ,CUSBPS7HPACWP7V,Savings,18959.59,2021-07-02
ACC6K6WGLF5EFBH,CUSZMOKZ6U6S455,Checking,192229.78,2022-08-08
ACCWQFDLEW554Q9,CUS7XNCMLDQZ05E,Business,139276.66,2020-07-07
ACCYRTFE6O7JNQR,CUSY5PPIUL7JLY9,Business,5552.82,2021-12-13
ACC1R2Q5DYDPUGQ,CUS9K0IVEXOUFGC,Checking,102310.05,2019-03-02
ACC5NKN376HPM8D,CUS7OL4YMLJYAWP,Savings,38465.25,2020-08-05
ACCH2WNLRZ1OHB5,CUSE2KLEOARF5NC,Business,75065.77,2025-12-08
ACCND1HO3PPIYX5,CUSIXUUPL6NFU0R,Business,179192.83,2020-03-14
ACCEQSJ7QDRR241,CUS3YW0IOF0WUTT,Checking,99325.38,2021-01-28
ACC7TCFB6U633N6,CUS9DRI85UX3Z61,Savings,50161.3,2023-11-20
ACC53DCPE91GOCP,CUS07AD73J7ZK8W,Business,98717.9,2019-04-17
ACCOPUR8ZWW70YN,CUSHACXS31IVOI5,Checking,12592.27,2021-07-16
ACCLJIZUXBRNZDE,CUSNFIZ0MQGWHS7,Checking,135003.28,2023-04-15
ACCKJLV9RSXQF6G,CUSTKB5WF9EZKYJ,Checking,103356.57,2021-02-18
ACCZ2DCWXEQZSBP,CUSIJT4M1SNITJE,Checking,179389.89,2023-11-24
ACC2OJMW1YLUJ90,CUSNCVO1KY5N6P6,Business,88255.09,2022-12-28
ACCJ1JZ7P29F5PJ,CUSAQWIXYCIDLLI,Checking,129531.6,2022-01-04
ACCZOM37ETMFSF8,CUSOGEH47OLB2Z1,Savings,123747.72,2022-01-31
ACC3RAAUTPLEULL,CUS56E8VRV6HMDG,Savings,85874.59,2021-04-16
ACCGYMOSLJIHLQO,CUS9HDBFF5C5SLI,Checking,143185.07,2021-08-10
ACCFIJZYSIM3LG0,CUSBQKGD81A3N8N,Savings,179650.81,2024-04-23
ACCBJO8DW3K7LPW,CUSO14JNRTQAU5E,Business,51483.82,2024-10-18
ACC8J6Q2GTC5MV1,CUSBW70NKUQ610Y,Checking,62420.57,2023-06-29
ACCJ20MA5BM9XHN,CUSOMDT7TFFGGCX,Checking,5550.25,2022-12-14
ACCV86186Z0S6S2,CUSNTPO48JNJ5S5,Business,95637.02,2024-05-31
ACCL0EWN3RBWJQE,CUSO3QDQPGL600Y,Business,28133.22,2023-01-14
ACCFY8QKDUJ8POU,CUSPZHAYV0BHILZ,Savings,63127.42,2025-08-17
ACC40PYOWO45CZM,CUSATXZEY83B8SI,Checking,97430.42,2020-01-25
ACCI67MCPKAP53S,CUSIIHTAAFCVY5O,Business,27498.51,2024-06-01
ACC21MYTUAN5GJ3,CUSTCQE2I72WXV8,Business,161797.63,2022-12-30
ACC52YUDLB55E4I,CUSGCA5W38U4F3M,Business,68280.51,2022-01-14
ACCNW5WSMLTO6UZ,CUS7CSRXH073NSD,Savings,180885.76,2024-05-28
ACCNHM0GELKXWTK,CUSELNEZ5UABCH4,Business,38300.99,2019-03-01
ACC4HENEWQ38CPT,CUSNVDHF0XDKQZU,Checking,116110.46,2022-11-29
ACCN8H7X79YP0TC,CUS3XMBAU1MZ7KO,Business,126634.24,2022-11-27
ACC31SZ0414ZRJ6,CUSYVOVQP7L6X0X,Business,14667.72,2022-08-30
ACCJB0KSN0SR1SW,CUSCU34PSWNQGYE,Savings,68748.62,2025-10-22
ACCLF10SLHW1PBW,CUSRH73A6DGFGOW,Savings,154284.66,2021-06-04
ACCXIDZYWLNLMVA,CUSPQSCCFYUS37U,Savings,120239.98,2024-11-08
ACCUSYNHAI9OHAP,CUSWLGNO99Q6XOW,Savings,174051.49,2020-01-08
ACCDDFZ6G84ZBVB,CUSA664CSW5KLYY,Business,71095.77,2023-06-28
ACCGXHDT4T8GMHC,CUSVQFRE37Z2A1W,Checking,180921.06,2019-02-02
ACCW59E64HQJ08F,CUSAO4W6ATJRXIL,Business,69220.89,2024-01-07
ACC2FDQUCAFAMFN,CUSTADG32RTARYL,Savings,22094.25,2024-09-07
ACCBTNSI279I42V,CUSAKQVJ8L9NX35,Business,169398.92,2023-04-05
ACCO0RT2HYIOXWP,CUSYUZTZXFLIB3D,Checking,53432.57,2021-03-15
ACCWDZQV91PI00C,CUSBK4EPBO01717,Checking,183362.84,2021-01-01
ACC1IQ1QS3CNX21,CUSNJECIPBW52QG,Business,158610.35,2020-10-29
ACCD3XMBMYJRSAQ,CUSH07BA7DORFKI,Savings,127448.12,2020-01-24
ACCED85JUORNKCA,CUSDT2Q5YUOI29S,Checking,53697.32,2022-09-03
ACC8Y0WR84ULP6U,CUS9PBMIIIVTC5F,Checking,176887.93,2025-11-19
ACC1BAZD9DQF4IP,CUS47VX96N89SWE,Business,196175.26,2023-08-22
ACCY8UO7N6QSD2V,CUS3GQPDG9QW97L,Checking,157135.91,2025-03-28
ACCZNKL8KCP86NN,CUS3KOD4VQNCG2R,Checking,118009.83,2025-11-24
ACCISD0CEX6F5RQ,CUSEQF1SBE2JF2U,Savings,193159.57,2020-12-23
ACC71YGPS9XXU38,CUSWYGUGY3JOXEA,Checking,142400.08,2020-10-02
ACCE5OD5KL546IL,CUS2P96X4UE91QR,Savings,13452.65,2020-03-16
ACCKQLNHFFRLEOC,CUSWMOOJ6L79JVT,Savings,195246.51,2023-07-30
ACC3X3TI6EQ2CJ6,CUSLJPN8AO4B8HY,Savings,95099.79,2025-06-30
ACC66C2RG5JQJI3,CUS3CV5TM35W4WR,Savings,185756.15,2025-07-28
ACCDZ0CYA9Z6L16,CUSSYMH52U6X107,Savings,111378.74,2024-05-30
ACCHG6VCUQK4EDC,CUSA359HO9ETRC3,Savings,161288.8,2021-12-18
ACCVKYOUR4SWPMX,CUSJ0VXFTKRZO0Y,Business,151844.68,2025-12-09
ACCSZF95E4O9SQJ,CUST23A6O6OWWTW,Business,174558.64,2019-01-18
ACCZNYJXI86TURQ,CUSZ24IYVE6XL94,Business,35915.46,2025-08-24
ACCBCL3ILVQA4T4,CUS8NDGNC6YM39D,Business,125700.69,2021-03-20
ACC9O1CB0QBHB0L,CUSZTB5D3NURQ9M,Savings,153449.09,2021-02-27
ACCUQWDM017OGRK,CUSOAF89Z336C80,Business,134058.1,2023-09-17
ACCA5U57DL1WPL2,CUSAKVR2EXRV9PG,Savings,70556.49,2020-02-11
ACCB57NSHUULUYG,CUSR8WUUJIUATTM,Savings,49520.77,2025-11-13
ACCQHRF5JWTN275,CUSDCONZ7Q9XD50,Business,116378.2,2023-03-06
ACCMSSE2HFLEKJZ,CUS9W1YQ9YIX5WO,Checking,120697.38,2019-12-14
ACCGUILY8YFPX2I,CUSYL76JWHH6N9O,Business,62260.57,2021-11-04
ACCU3EKPJ6Q2OG6,CUSFIH0V0YNKR9N,Checking,191441.91,2025-12-08
ACCVRP53N2SPLQM,CUS6FQJJA26YFPM,Checking,146098.44,2024-09-15
ACCQ139LTVUBRTI,CUSDMQYA5QXM4KH,Savings,51843.93,2021-04-30
ACCUCO7ABHC6ULE,CUS3J157OFCGML9,Savings,164211.81,2019-05-30
ACCMHLMO0LR6S4K,CUSWIHFWQY1AYHE,Business,100758.07,2021-02-19
ACCKM49B783PB21,CUS4F12GESXZ69W,Business,31439.74,2020-06-10
ACCEWL6KSH07WLQ,CUSL3N8AAULGCRA,Business,45556.1,2025-05-12
ACC2KKTHJBN7FW6,CUS4ALF2NO1RR4Y,Checking,134948.03,2019-05-12
ACCB3R271VZ93IJ,CUSK3FO1KUP4CJ5,Checking,179369.7,2025-11-30
ACCPMICBES1P2PA,CUSP9AONT7YFA1J,Business,84979.45,2020-02-27
ACCUEH2LLHDAA08,CUS22QC3CNXA7IG,Savings,180272.0,2025-02-22
ACCTYPPYI0AMZTL,CUS9Z7O8X6MJ5KF,Business,47943.4,2019-05-01
ACCNMX91E1KDUEG,CUSWSOSEF5LALPJ,Savings,189471.41,2019-07-06
ACCIANF1UIFUMLF,CUSZ1XGPXAHKUDI,Business,121379.47,2023-07-01
ACCM2RD6NXSBCTW,CUSZ551UUPMF054,Savings,170753.31,2024-09-18
ACCH9GDA09FSTVN,CUS3QKKAE09GUQJ,Savings,104442.43,2020-03-18
ACCP3464GHI05WJ,CUSZCFBTUSYEY6F,Business,100682.27,2019-07-25
ACC5AL1GA30LZIX,CUSOH0NSOE6FF95,Savings,13519.54,2022-01-30
